# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/qrng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
154,78000,3033551743436537089,189.85,500,0,160.26,500.0,0.0,144
155,78000,13100570903668117029,193.41,500,0,161.84,500.0,0.0,144
156,78000,13460545218872008355,173.96,500,0,161.89,500.0,0.0,144
157,80580,7963437600900595466,174.98,500,0,163.09,500.0,0.0,144
158,83856,6001182031169597924,169.60,500,0,163.15,500.0,0.0,144
159,84000,4535469543323143118,211.27,500,0,165.14,500.0,0.0,144
160,84000,4613197450636686963,175.66,500,0,166.28,500.0,0.0,144
161,84000,13145616319605486461,189.59,500,0,166.32,500.0,0.0,144
162,84000,8732497094669464261,195.05,500,0,167.49,500.0,0.0,144
163,84000,10754664279746954151,180.51,500,0,168.78,500.0,0.0,144
164,84000,7305357861771059007,173.47,500,0,169.21,500.0,0.0,144
165,84000,1043968853803077998,189.67,500,0,170.15,500.0,0.0,144
166,84000,3431877959751719732,204.86,500,0,171.59,500.0,0.0,144
167,84000,4858779513777518555,213.52,500,0,171.89,500.0,0.0,144
168,84000,12934048555403895870,191.02,500,0,172.29,500.0,0.0,144
169,86580,15336730116398655285,191.96,500,0,173.33,500.0,0.0,144
170,89856,6487450829014363214,195.52,500,0,174.51,500.0,0.0,144
171,90000,16112388300639988501,205.18,500,0,174.79,500.0,0.0,144
172,90000,17875627648110973066,176.03,500,0,175.06,500.0,0.0,144
173,90000,7127552978843871313,191.86,500,0,176.13,500.0,0.0,144
174,90000,4510579620332624255,187.00,500,0,176.17,500.0,0.0,144
175,90000,4529180109597153941,179.32,500,0,176.74,500.0,0.0,144
176,90000,3158158378977722743,194.15,500,0,176.76,500.0,0.0,144
177,90000,12396094131003682828,161.62,500,0,176.80,500.0,0.0,144
178,90000,17610203196594821702,172.71,500,0,177.24,500.0,0.0,144
179,90000,11235206640686777757,202.39,500,0,178.32,500.0,0.0,144
180,90000,811813770382393753,189.67,500,0,178.74,500.0,0.0,144
181,92580,1623035611873735355,184.01,500,0,178.85,500.0,0.0,144
182,95856,9186765785496463054,187.56,500,0,178.89,500.0,0.0,144
183,96000,14446539011501570785,188.33,500,0,178.96,500.0,0.0,144
184,96000,3677812005404074580,189.75,500,0,179.06,500.0,0.0,144
185,96000,4162563293777859714,187.66,500,0,179.86,500.0,0.0,144
186,96000,13970664724812757927,179.36,500,0,179.77,500.0,0.0,144
187,96000,5795407478338048581,188.41,500,0,179.92,500.0,0.0,144
188,96000,5438062045018060513,211.25,500,0,180.53,500.0,0.0,144
189,96000,15528842599978318346,183.96,500,0,181.22,500.0,0.0,144
190,96000,12850146721234923910,181.66,500,0,181.82,500.0,0.0,144
191,96000,9889681733023020709,198.09,500,0,182.48,500.0,0.0,144
192,96000,9958069282142524715,180.51,500,0,182.62,500.0,0.0,144
193,98580,18283032215131063166,179.06,500,0,182.65,500.0,0.0,144
194,101856,7583682702758548915,222.26,500,0,182.89,500.0,0.0,144
195,102000,9564608022071936158,182.70,500,0,182.88,500.0,0.0,144
196,102000,1179935533135775049,167.45,500,0,182.80,500.0,0.0,144
197,102000,9114864688611525715,216.03,500,0,183.08,500.0,0.0,144
198,102000,14904089564820360810,206.51,500,0,183.48,500.0,0.0,144
199,102000,17350772336963884912,166.00,500,0,183.23,500.0,0.0,144
200,102000,11050591303953411250,178.40,500,0,183.19,500.0,0.0,144
201,102000,11452373918019542496,181.77,500,0,183.32,500.0,0.0,144
202,102000,3390217654545902577,205.00,500,0,183.90,500.0,0.0,144
203,102000,15241124315464294844,171.83,500,0,183.83,500.0,0.0,144
204,102000,7663922228771831772,187.52,500,0,184.05,500.0,0.0,144
