# Seed CSV: C:\Users\Aurick\Documents\COLLEGE\code\CS-Thesis-Model-Training\seeds\prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
112,60000,5358669490539477174,-77.17,500,0,-84.99,500.0,0.0,112
113,60000,13603683912950228237,-26.88,500,0,-84.35,500.0,0.0,113
114,60000,17754636440003173832,-85.71,500,0,-84.41,500.0,0.0,114
115,60000,15597545835739069363,-38.04,500,0,-83.93,500.0,0.0,115
116,60000,14446922329932930499,-81.00,500,0,-83.81,500.0,0.0,116
117,60000,15286495790288296836,-63.95,500,0,-83.79,500.0,0.0,117
118,60000,1822406028880233841,-34.66,500,0,-83.45,500.0,0.0,118
119,60000,2068324999780398490,-84.81,500,0,-83.45,500.0,0.0,119
120,60000,6556398741343982540,-83.23,500,0,-83.37,500.0,0.0,120
121,66000,6007962926376958784,-103.89,500,0,-83.58,500.0,0.0,121
122,66000,11772033390765120368,-30.92,500,0,-82.67,500.0,0.0,122
123,66000,11386224682222168824,-90.10,500,0,-82.59,500.0,0.0,123
124,66000,1673405974479577669,-129.33,500,0,-83.25,500.0,0.0,124
125,66000,3086105054130143535,-73.50,500,0,-82.82,500.0,0.0,125
126,66000,2431630388173978107,-69.50,500,0,-82.16,500.0,0.0,126
127,66000,3062227234649023154,-124.30,500,0,-82.51,500.0,0.0,127
128,66000,5508625069366463439,-72.23,500,0,-82.10,500.0,0.0,128
129,66000,13343558022438364849,-90.24,500,0,-82.36,500.0,0.0,129
130,66000,2667181007669166969,-122.94,500,0,-82.82,500.0,0.0,130
131,66000,5704457579094725897,-84.39,500,0,-82.53,500.0,0.0,131
132,66000,11506781255942393700,-73.43,500,0,-82.42,500.0,0.0,132
133,72000,14667186405778776284,-106.08,500,0,-82.25,500.0,0.0,133
134,72000,11785449503610959281,-98.10,500,0,-82.23,500.0,0.0,134
135,72000,13200508905706887070,-62.89,500,0,-81.56,500.0,0.0,135
136,72000,10554285898027426619,-97.38,500,0,-81.59,500.0,0.0,136
137,72000,703561689681588077,-74.71,500,0,-81.46,500.0,0.0,137
138,72000,4389264617890311094,-90.13,500,0,-81.40,500.0,0.0,138
139,72000,1817520515872623330,-39.77,500,0,-80.91,500.0,0.0,139
140,72000,8711977674202065377,-91.98,500,0,-80.90,500.0,0.0,140
141,72000,8755589707850732707,-90.65,500,0,-81.00,500.0,0.0,141
142,72000,4075634707342892760,-101.42,500,0,-81.33,500.0,0.0,142
143,72000,7677270297744983237,-53.05,500,0,-80.49,500.0,0.0,143
144,72000,7792615375401478573,-57.88,500,0,-80.11,500.0,0.0,144
145,78000,971695362467996196,-104.57,500,0,-80.19,500.0,0.0,144
146,78000,4722055102353018575,-59.91,500,0,-79.97,500.0,0.0,144
147,78000,9416705256328773456,-79.45,500,0,-79.86,500.0,0.0,144
148,78000,18209816042987392921,-109.89,500,0,-80.67,500.0,0.0,144
149,78000,12249684362543296198,-75.45,500,0,-80.78,500.0,0.0,144
150,78000,18439256158492860165,-35.14,500,0,-79.93,500.0,0.0,144
151,78000,3434422392642176074,-94.29,500,0,-79.98,500.0,0.0,144
152,78000,5935988960942181436,-83.13,500,0,-79.55,500.0,0.0,144
153,78000,13288998900360654768,-47.37,500,0,-79.08,500.0,0.0,144
154,78000,6485551435170465117,-56.71,500,0,-78.97,500.0,0.0,144
155,78000,7222146671798848202,-27.27,500,0,-78.31,500.0,0.0,144
156,78000,1925203196787626386,-93.48,500,0,-78.22,500.0,0.0,144
157,84000,12791249090344812902,-91.28,500,0,-78.73,500.0,0.0,144
158,84000,16271330311358250483,-64.17,500,0,-78.38,500.0,0.0,144
159,84000,16216597592657657882,-97.65,500,0,-78.64,500.0,0.0,144
160,84000,15166214502129994831,-86.90,500,0,-78.47,500.0,0.0,144
161,84000,3950739390256855190,-87.57,500,0,-78.66,500.0,0.0,144
162,84000,15572436679927626994,-94.76,500,0,-78.73,500.0,0.0,144
163,84000,12100722552882805080,-63.37,500,0,-78.61,500.0,0.0,144
164,84000,5422312673772011359,-40.47,500,0,-78.35,500.0,0.0,144
165,84000,15003482508471731330,-107.85,500,0,-78.36,500.0,0.0,144
166,84000,13234536202907338590,-35.79,500,0,-77.70,500.0,0.0,144
167,84000,18177451362958227695,-112.94,500,0,-78.09,500.0,0.0,144
168,84000,14776073749056768426,-95.11,500,0,-78.15,500.0,0.0,144
169,90000,15876696128150197177,-69.39,500,0,-78.72,500.0,0.0,144
170,90000,16643051670238393758,-75.42,500,0,-78.46,500.0,0.0,144
171,90000,13750942603707172542,-62.39,500,0,-78.14,500.0,0.0,144
172,90000,8323620824426157167,-85.33,500,0,-78.30,500.0,0.0,144
173,90000,12974784844508741856,-70.11,500,0,-78.35,500.0,0.0,144
174,90000,3946675017130034155,-87.94,500,0,-78.37,500.0,0.0,144
175,90000,10235953528359856589,-68.02,500,0,-78.04,500.0,0.0,144
176,90000,13148765069588439864,-100.57,500,0,-77.92,500.0,0.0,144
177,90000,7831641672757584953,-104.12,500,0,-78.08,500.0,0.0,144
178,90000,7530588993633936101,-74.05,500,0,-78.17,500.0,0.0,144
179,90000,8586445825670029330,-73.03,500,0,-78.03,500.0,0.0,144
180,90000,4008522060595671513,-57.06,500,0,-77.79,500.0,0.0,144
181,96000,16758003372029569070,-48.37,500,0,-77.70,500.0,0.0,144
182,96000,7123441938980902944,-90.28,500,0,-78.04,500.0,0.0,144
183,96000,1123201832056615056,-60.80,500,0,-77.91,500.0,0.0,144
184,96000,9827564118592775222,-61.58,500,0,-77.68,500.0,0.0,144
185,96000,4949356209468868854,-51.50,500,0,-77.36,500.0,0.0,144
186,96000,14563005126951685001,-42.49,500,0,-77.22,500.0,0.0,144
187,96000,16499621993911982051,-88.29,500,0,-77.30,500.0,0.0,144
