# Seed CSV: prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
156,78000,13288998900360654768,-36.44,500,0,-26.14,496.8,2.0,145
157,81756,13234536202907338590,100.88,500,0,-24.79,496.8,2.0,145
158,82440,18177451362958227695,-14.87,500,0,-24.38,496.8,2.0,145
159,84000,4313685519905263040,114.05,500,0,-22.77,496.8,2.0,146
160,84000,12791249090344812902,-24.47,500,0,-22.36,496.8,2.0,146
161,84000,16271330311358250483,95.59,500,0,-20.63,496.8,2.0,146
162,84000,16216597592657657882,16.27,500,0,-19.93,496.8,2.0,146
163,84000,15166214502129994831,-44.28,500,0,-20.29,496.8,2.0,146
164,84000,3950739390256855190,36.27,500,0,-19.52,496.8,2.0,146
165,84000,15572436679927626994,45.07,500,0,-18.46,496.8,2.0,146
166,84000,12100722552882805080,0.45,500,0,-18.00,496.8,2.0,146
167,84000,5422312673772011359,18.39,500,0,-17.36,496.8,2.0,146
168,84000,15003482508471731330,-47.49,500,0,-17.23,496.8,2.0,146
169,87756,7530588993633936101,25.03,500,0,-16.66,496.8,2.0,146
170,88440,8586445825670029330,25.51,500,0,-16.22,496.8,2.0,146
171,89376,5824028846621853768,346.05,448,1,-12.64,496.3,3.0,147
172,90000,15876696128150197177,31.21,500,0,-12.03,496.3,3.0,147
173,90000,16643051670238393758,32.88,500,0,-11.30,496.3,3.0,147
174,90000,13750942603707172542,64.80,500,0,-9.87,496.3,3.0,147
175,90000,8323620824426157167,35.67,500,0,-9.07,496.3,3.0,147
176,90000,12974784844508741856,78.22,500,0,-7.60,496.3,3.0,147
177,90000,3946675017130034155,12.36,500,0,-7.06,496.3,3.0,147
178,90000,10235953528359856589,9.39,500,0,-6.65,496.3,3.0,147
179,90000,13148765069588439864,-27.90,500,0,-6.57,496.3,3.0,147
180,90000,7831641672757584953,-19.92,500,0,-5.46,496.3,3.0,147
181,93756,5088815643279426220,23.69,500,0,-5.03,496.3,3.0,147
182,94380,1123201832056615056,362.49,365,1,-0.68,495.0,4.0,147
183,94440,10303707910544264367,15.72,500,0,-0.05,495.0,4.0,147
184,95376,18384100725568250946,23.22,500,0,0.57,495.0,4.0,148
185,96000,16758003372029569070,54.54,500,0,1.76,495.0,4.0,148
186,96000,7123441938980902944,83.94,500,0,2.80,495.0,4.0,148
187,96000,9827564118592775222,105.07,500,0,4.48,495.0,4.0,148
188,96000,4949356209468868854,0.67,500,0,4.87,495.0,4.0,148
189,96000,14563005126951685001,-1.93,500,0,5.25,495.0,4.0,148
190,96000,16499621993911982051,6.30,500,0,5.66,495.0,4.0,148
191,96000,15569156720587463771,5.27,500,0,6.13,495.0,4.0,148
192,96000,17029012220414423703,20.16,500,0,6.79,495.0,4.0,148
193,99756,13831009015536520439,56.03,500,0,7.23,495.0,4.0,148
194,100380,5956481133054387399,33.54,500,0,7.82,495.0,4.0,148
195,100440,3332503742376185548,89.12,500,0,9.32,495.0,4.0,148
196,101376,15746410200712008351,51.54,500,0,9.83,495.0,4.0,149
197,102000,5958682710742231644,0.87,500,0,10.03,495.0,4.0,149
198,102000,13152133416350454799,-14.65,500,0,10.50,495.0,4.0,149
199,102000,5420683628343198450,57.33,500,0,11.19,495.0,4.0,149
200,102000,15922419184530991241,99.30,500,0,12.73,495.0,4.0,149
201,102000,18020233497698300673,83.15,500,0,13.47,495.0,4.0,149
202,102000,17338635869069036976,-12.51,500,0,13.20,495.0,4.0,149
203,102000,1792464209987715186,33.06,500,0,14.07,495.0,4.0,149
204,102000,13280943330434515189,88.15,500,0,15.52,495.0,4.0,149
205,105756,465757753863619753,44.33,500,0,16.20,495.0,4.0,149
206,106380,18414115309215937601,148.25,500,0,17.90,495.0,4.0,149
207,106440,7817989525139000696,-18.95,500,0,18.41,495.0,4.0,149
208,107376,17591319569519647445,75.34,500,0,20.10,495.0,4.0,150
209,108000,10552593266273712147,-5.78,500,0,17.19,496.3,3.0,150
